refperiodid,freqcode,typecode,refyear,refmonth,reporteriso,reporterdesc,partneriso,partnerdesc,classificationcode,aggrlevel,isleaf,moscode,motcode,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",CHN,China,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,251123045051.536,0.0,251123045051.536,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",FRA,France,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5725209647.302,0.0,5725209647.302,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",DEU,Germany,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,6362590633.675,0.0,6362590633.675,False
20200101,A,C,2020,52,ITA,Italy,NLD,Netherlands,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,25470727797.801,0.0,25470727797.801,False
20200101,A,C,2020,52,ITA,Italy,MEX,Mexico,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1106612448.429,0.0,1106612448.429,False
20200101,A,C,2020,52,ITA,Italy,KOR,Rep. of Korea,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3581054555.088,0.0,3581054555.088,False
20200101,A,C,2020,52,ITA,Italy,JPN,Japan,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4162361772.494,0.0,4162361772.494,False
20200101,A,C,2020,52,ITA,Italy,HKG,"China, Hong Kong SAR",H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,347144355.604,0.0,347144355.604,False
20200101,A,C,2020,52,ITA,Italy,DEU,Germany,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,70023566015.251,0.0,70023566015.251,False
20200101,A,C,2020,52,ITA,Italy,FRA,France,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,35737238292.249,0.0,35737238292.249,False
20200101,A,C,2020,52,ITA,Italy,CHN,China,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,36842102191.656,0.0,36842102191.656,False
20200101,A,C,2020,52,ITA,Italy,CAN,Canada,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2007850546.118,0.0,2007850546.118,False
20200101,A,C,2020,52,ITA,Italy,BRA,Brazil,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3436614993.741,0.0,3436614993.741,False
20200101,A,C,2020,52,ITA,Italy,NGA,Nigeria,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1071877224.101,0.0,1071877224.101,False
20200101,A,C,2020,52,ITA,Italy,BEL,Belgium,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,20792045655.248,0.0,20792045655.248,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",USA,USA,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,39943232773.747,39943232773.747,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",GBR,United Kingdom,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,18197662124.712,18197662124.712,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ARE,United Arab Emirates,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7146151676.367,7146151676.367,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",CHE,Switzerland,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,15035889054.554,15035889054.554,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ESP,Spain,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1991877261.554,1991877261.554,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ZAF,South Africa,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,878467134.023,878467134.023,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",SGP,Singapore,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10885444444.566,10885444444.566,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",IND,India,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,13222261539.454,13222261539.454,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",SAU,Saudi Arabia,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1194657072.288,1194657072.288,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",RUS,Russian Federation,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3759862008.3,3759862008.3,False
20200101,A,C,2020,52,ITA,Italy,AUS,Australia,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,388490319.119,0.0,388490319.119,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",NGA,Nigeria,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,692168991.414,692168991.414,False
20200101,A,C,2020,52,ITA,Italy,RUS,Russian Federation,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10336950379.673,0.0,10336950379.673,False
20200101,A,C,2020,52,ITA,Italy,IND,India,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4790369752.157,0.0,4790369752.157,False
20200101,A,C,2020,52,JPN,Japan,SAU,Saudi Arabia,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,18448238525.38,0.0,18448238525.38,False
20200101,A,C,2020,52,JPN,Japan,RUS,Russian Federation,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10729566046.81,0.0,10729566046.81,False
20200101,A,C,2020,52,JPN,Japan,NGA,Nigeria,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,692236260.363,0.0,692236260.363,False
20200101,A,C,2020,52,JPN,Japan,NLD,Netherlands,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3082683825.395,0.0,3082683825.395,False
20200101,A,C,2020,52,JPN,Japan,MEX,Mexico,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5440255521.254,0.0,5440255521.254,False
20200101,A,C,2020,52,JPN,Japan,KOR,Rep. of Korea,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,26599512864.052,0.0,26599512864.052,False
20200101,A,C,2020,52,JPN,Japan,ITA,Italy,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10470394384.195,0.0,10470394384.195,False
20200101,A,C,2020,52,JPN,Japan,HKG,"China, Hong Kong SAR",H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,799683374.095,0.0,799683374.095,False
20200101,A,C,2020,52,JPN,Japan,DEU,Germany,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,21224596567.155,0.0,21224596567.155,False
20200101,A,C,2020,52,JPN,Japan,FRA,France,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,9245689915.315,0.0,9245689915.315,False
20200101,A,C,2020,52,ITA,Italy,SAU,Saudi Arabia,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3383127596.396,0.0,3383127596.396,False
20200101,A,C,2020,52,JPN,Japan,CHN,China,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,163850555245.582,0.0,163850555245.582,False
20200101,A,C,2020,52,JPN,Japan,BRA,Brazil,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7493636013.787,0.0,7493636013.787,False
20200101,A,C,2020,52,JPN,Japan,BEL,Belgium,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3241416672.348,0.0,3241416672.348,False
20200101,A,C,2020,52,JPN,Japan,AUS,Australia,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,35790723788.284,0.0,35790723788.284,False
20200101,A,C,2020,52,ITA,Italy,USA,USA,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,16883157718.691,0.0,16883157718.691,False
20200101,A,C,2020,52,ITA,Italy,GBR,United Kingdom,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10102279149.275,0.0,10102279149.275,False
20200101,A,C,2020,52,ITA,Italy,ARE,United Arab Emirates,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,5196924837.617,0.0,5196924837.617,False
20200101,A,C,2020,52,ITA,Italy,CHE,Switzerland,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,11098577034.475,0.0,11098577034.475,False
20200101,A,C,2020,52,ITA,Italy,ESP,Spain,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,23303415522.832,0.0,23303415522.832,False
20200101,A,C,2020,52,ITA,Italy,ZAF,South Africa,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1493907987.128,0.0,1493907987.128,False
20200101,A,C,2020,52,ITA,Italy,SGP,Singapore,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,536645582.26,0.0,536645582.26,False
20200101,A,C,2020,52,JPN,Japan,CAN,Canada,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,10802412574.319,0.0,10802412574.319,False
20200101,A,C,2020,52,CAN,Canada,ESP,Spain,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1055627806.046,1055627806.046,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",NLD,Netherlands,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,8333198355.899,8333198355.899,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",KOR,Rep. of Korea,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6977502031.047,6977502031.047,False
20200101,A,C,2020,52,DEU,Germany,FRA,France,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,103733108563.075,103733108563.075,False
20200101,A,C,2020,52,DEU,Germany,CHN,China,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,110372411271.844,110372411271.844,False
20200101,A,C,2020,52,DEU,Germany,CAN,Canada,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10761951669.573,10761951669.573,False
20200101,A,C,2020,52,DEU,Germany,BRA,Brazil,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9761726221.841,9761726221.841,False
20200101,A,C,2020,52,DEU,Germany,BEL,Belgium,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,49414775990.877,49414775990.877,False
20200101,A,C,2020,52,DEU,Germany,AUS,Australia,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,9797934315.277,9797934315.277,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",USA,USA,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,22941879937.57,0.0,22941879937.57,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",GBR,United Kingdom,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,9180889532.775,0.0,9180889532.775,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ARE,United Arab Emirates,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7169417571.163,0.0,7169417571.163,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",CHE,Switzerland,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,6920079487.557,0.0,6920079487.557,False
20200101,A,C,2020,52,DEU,Germany,HKG,"China, Hong Kong SAR",H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6433404150.767,6433404150.767,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ESP,Spain,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,737111362.05,0.0,737111362.05,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",SGP,Singapore,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,41235810879.141,0.0,41235810879.141,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",IND,India,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,7437819179.249,0.0,7437819179.249,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",SAU,Saudi Arabia,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,338030609.061,0.0,338030609.061,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",RUS,Russian Federation,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1081055406.906,0.0,1081055406.906,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",NGA,Nigeria,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,12486949.887,0.0,12486949.887,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",NLD,Netherlands,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2036304212.493,0.0,2036304212.493,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",MEX,Mexico,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1097835109.118,0.0,1097835109.118,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",KOR,Rep. of Korea,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,32808439079.286,0.0,32808439079.286,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",JPN,Japan,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,33468745766.972,0.0,33468745766.972,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ITA,Italy,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4492327796.194,0.0,4492327796.194,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ZAF,South Africa,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1828456632.566,0.0,1828456632.566,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",MEX,Mexico,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,3540589723.938,3540589723.938,False
20200101,A,C,2020,52,DEU,Germany,ITA,Italy,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,69120008626.317,69120008626.317,False
20200101,A,C,2020,52,DEU,Germany,KOR,Rep. of Korea,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,20387915142.929,20387915142.929,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",JPN,Japan,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,14094766565.539,14094766565.539,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",ITA,Italy,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2941790838.277,2941790838.277,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",DEU,Germany,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,8075066478.077,8075066478.077,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",FRA,France,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4035385141.449,4035385141.449,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",CHN,China,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,304707807381.13,304707807381.13,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",CAN,Canada,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1959376166.896,1959376166.896,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",BRA,Brazil,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2246413194.826,2246413194.826,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",BEL,Belgium,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1859753379.884,1859753379.884,False
20200101,A,C,2020,52,HKG,"China, Hong Kong SAR",AUS,Australia,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4398722344.955,4398722344.955,False
20200101,A,C,2020,52,DEU,Germany,USA,USA,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,119199209961.441,119199209961.441,False
20200101,A,C,2020,52,DEU,Germany,JPN,Japan,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,20003683348.332,20003683348.332,False
20200101,A,C,2020,52,DEU,Germany,GBR,United Kingdom,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,76506797150.951,76506797150.951,False
20200101,A,C,2020,52,DEU,Germany,CHE,Switzerland,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,66165972850.818,66165972850.818,False
20200101,A,C,2020,52,DEU,Germany,ESP,Spain,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,43008056389.635,43008056389.635,False
20200101,A,C,2020,52,DEU,Germany,ZAF,South Africa,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7644867314.234,7644867314.234,False
20200101,A,C,2020,52,DEU,Germany,SGP,Singapore,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7103221162.321,7103221162.321,False
20200101,A,C,2020,52,DEU,Germany,IND,India,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,12262972853.215,12262972853.215,False
20200101,A,C,2020,52,DEU,Germany,SAU,Saudi Arabia,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6791172853.929,6791172853.929,False
20200101,A,C,2020,52,DEU,Germany,RUS,Russian Federation,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,26996411990.139,26996411990.139,False
20200101,A,C,2020,52,DEU,Germany,NGA,Nigeria,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1029929345.72,1029929345.72,False
20200101,A,C,2020,52,DEU,Germany,NLD,Netherlands,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,89121729630.877,89121729630.877,False
20200101,A,C,2020,52,DEU,Germany,MEX,Mexico,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,12965119342.019,12965119342.019,False
20200101,A,C,2020,52,DEU,Germany,ARE,United Arab Emirates,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7951935190.364,7951935190.364,False
20200101,A,C,2020,52,JPN,Japan,IND,India,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4726673888.805,0.0,4726673888.805,False
20200101,A,C,2020,52,CAN,Canada,ZAF,South Africa,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,233773908.726,233773908.726,False
20200101,A,C,2020,52,CAN,Canada,IND,India,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2768164763.947,2768164763.947,False
20200101,A,C,2020,52,AUS,Australia,BRA,Brazil,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,518707183.665,518707183.665,False
20200101,A,C,2020,52,AUS,Australia,BEL,Belgium,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,576157311.135,576157311.135,False
20200101,A,C,2020,52,BRA,Brazil,USA,USA,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,29722494769.0,28207189767.0,29722494769.0,False
20200101,A,C,2020,52,BRA,Brazil,GBR,United Kingdom,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2408012146.0,2331641395.0,2408012146.0,False
20200101,A,C,2020,52,BRA,Brazil,ARE,United Arab Emirates,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,764278363.0,733993857.0,764278363.0,False
20200101,A,C,2020,52,BRA,Brazil,CHE,Switzerland,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1968947748.0,1925194640.0,1968947748.0,False
20200101,A,C,2020,52,BRA,Brazil,ESP,Spain,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2771493390.0,2632578938.0,2771493390.0,False
20200101,A,C,2020,52,BRA,Brazil,ZAF,South Africa,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,626153402.0,612238450.0,626153402.0,False
20200101,A,C,2020,52,BRA,Brazil,SGP,Singapore,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,847743489.0,823562920.0,847743489.0,False
20200101,A,C,2020,52,BRA,Brazil,IND,India,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4350417331.0,4167453691.0,4350417331.0,False
20200101,A,C,2020,52,BRA,Brazil,SAU,Saudi Arabia,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1625636735.0,1527534925.0,1625636735.0,False
20200101,A,C,2020,52,BRA,Brazil,RUS,Russian Federation,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2974864529.0,2747251333.0,2974864529.0,False
20200101,A,C,2020,52,BRA,Brazil,NGA,Nigeria,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,446566936.0,426515385.0,446566936.0,False
20200101,A,C,2020,52,BRA,Brazil,NLD,Netherlands,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1463753071.0,1385096580.0,1463753071.0,False
20200101,A,C,2020,52,BRA,Brazil,MEX,Mexico,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,3999598364.0,3862357510.0,3999598364.0,False
20200101,A,C,2020,52,BRA,Brazil,KOR,Rep. of Korea,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4656443388.0,4496903760.0,4656443388.0,False
20200101,A,C,2020,52,BRA,Brazil,JPN,Japan,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4323313635.0,4191338382.0,4323313635.0,False
20200101,A,C,2020,52,BRA,Brazil,ITA,Italy,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4222776081.0,4076513896.0,4222776081.0,False
20200101,A,C,2020,52,BRA,Brazil,HKG,"China, Hong Kong SAR",H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,628157533.0,590324128.0,628157533.0,False
20200101,A,C,2020,52,BRA,Brazil,DEU,Germany,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,9682977750.0,9369072621.0,9682977750.0,False
20200101,A,C,2020,52,BRA,Brazil,FRA,France,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,4263293231.0,4156554785.0,4263293231.0,False
20200101,A,C,2020,52,AUS,Australia,CAN,Canada,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1112637955.226,1112637955.226,False
20200101,A,C,2020,52,AUS,Australia,CHN,China,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,92618918072.671,92618918072.671,False
20200101,A,C,2020,52,AUS,Australia,FRA,France,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1204271223.213,1204271223.213,False
20200101,A,C,2020,52,AUS,Australia,DEU,Germany,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2043923119.131,2043923119.131,False
20200101,A,C,2020,52,BEL,Belgium,FRA,France,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,39468146436.708,39468146436.708,False
20200101,A,C,2020,52,BEL,Belgium,CHN,China,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7513128659.849,7513128659.849,False
20200101,A,C,2020,52,BEL,Belgium,CAN,Canada,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,2891975234.709,2891975234.709,False
20200101,A,C,2020,52,BEL,Belgium,BRA,Brazil,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1832135968.264,1832135968.264,False
20200101,A,C,2020,52,BEL,Belgium,AUS,Australia,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1519081713.698,1519081713.698,False
20200101,A,C,2020,52,AUS,Australia,USA,USA,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,12837725447.71,12837725447.71,False
20200101,A,C,2020,52,AUS,Australia,GBR,United Kingdom,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,10124061243.711,10124061243.711,False
20200101,A,C,2020,52,AUS,Australia,ARE,United Arab Emirates,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1311953067.203,1311953067.203,False
20200101,A,C,2020,52,AUS,Australia,CHE,Switzerland,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1752301698.102,1752301698.102,False
20200101,A,C,2020,52,AUS,Australia,ESP,Spain,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,278493839.645,278493839.645,False
20200101,A,C,2020,52,BRA,Brazil,CHN,China,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,36737797587.0,34778441387.0,36737797587.0,False
20200101,A,C,2020,52,AUS,Australia,ZAF,South Africa,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,769505356.555,769505356.555,False
20200101,A,C,2020,52,AUS,Australia,IND,India,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,6600741463.695,6600741463.695,False
20200101,A,C,2020,52,AUS,Australia,SAU,Saudi Arabia,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,591714456.209,591714456.209,False
20200101,A,C,2020,52,AUS,Australia,RUS,Russian Federation,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,259203883.128,259203883.128,False
20200101,A,C,2020,52,AUS,Australia,NGA,Nigeria,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,23148018.016,23148018.016,False
20200101,A,C,2020,52,AUS,Australia,NLD,Netherlands,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,1712583658.397,1712583658.397,False
20200101,A,C,2020,52,AUS,Australia,MEX,Mexico,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,109552413.61,109552413.61,False
20200101,A,C,2020,52,AUS,Australia,KOR,Rep. of Korea,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,14067203941.924,14067203941.924,False
20200101,A,C,2020,52,AUS,Australia,JPN,Japan,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,22654468097.739,22654468097.739,False
20200101,A,C,2020,52,AUS,Australia,ITA,Italy,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,354622066.868,354622066.868,False
20200101,A,C,2020,52,AUS,Australia,HKG,"China, Hong Kong SAR",H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,4862260667.652,4862260667.652,False
20200101,A,C,2020,52,AUS,Australia,SGP,Singapore,H5,0,False,0,0,X,TOTAL,All Commodities,0.0,0.0,0.0,7112511050.64,7112511050.64,False
20200101,A,C,2020,52,BRA,Brazil,CAN,Canada,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2044985025.0,1923435028.0,2044985025.0,False
20200101,A,C,2020,52,BRA,Brazil,BRA,Brazil,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,251006708.0,248953694.0,251006708.0,False
20200101,A,C,2020,52,BRA,Brazil,BEL,Belgium,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1475306190.0,1411216287.0,1475306190.0,False
20200101,A,C,2020,52,AUS,Australia,ARE,United Arab Emirates,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1434076325.064,1360108045.148,1434076325.064,False
20200101,A,C,2020,52,AUS,Australia,CHE,Switzerland,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,2395854493.83,2345341523.761,2395854493.83,False
20200101,A,C,2020,52,AUS,Australia,ESP,Spain,H5,0,False,0,0,M,TOTAL,All Commodities,0.0,0.0,1498116065.008,1429367332.975,1498116065.008,False
