typecode,refyear,reporteriso,reporterdesc,partneriso,partnerdesc,flowcode,cmdcode,cmddesc,qty,netwgt,cifvalue,fobvalue,primaryvalue,isreported
C,2008,RUS,Russian Federation,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,1180314616,1180314616,True
C,2008,RUS,Russian Federation,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,464987652,0,464987652,True
C,2008,NGA,Nigeria,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,84905012,84905012,True
C,2008,NGA,Nigeria,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,321917315,0,321917315,True
C,2008,RUS,Russian Federation,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,6700796,0,6700796,True
C,2008,NLD,Netherlands,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,2796591012,2796591012,True
C,2008,SAU,Saudi Arabia,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,1344855814,1344855814,True
C,2008,SAU,Saudi Arabia,IND,India,M,TOTAL,All Commodities,0.0,0.0,4710304555,0,4710304555,True
C,2008,RUS,Russian Federation,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,5231012021,5231012021,True
C,2008,RUS,Russian Federation,IND,India,M,TOTAL,All Commodities,0.0,0.0,1714050899,0,1714050899,True
C,2008,NGA,Nigeria,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,7871535223,7871535223,True
C,2008,NGA,Nigeria,IND,India,M,TOTAL,All Commodities,0.0,0.0,1023983728,0,1023983728,True
C,2008,NLD,Netherlands,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,3783149234,0,3783149234,True
C,2008,NLD,Netherlands,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,2096064357,2096064357,True
C,2008,NLD,Netherlands,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,4510800697,4510800697,True
C,2008,SAU,Saudi Arabia,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,615538369,615538369,True
C,2008,SAU,Saudi Arabia,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,4527440859,0,4527440859,True
C,2008,SAU,Saudi Arabia,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,466762983,466762983,True
C,2008,NLD,Netherlands,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,13986401064,0,13986401064,True
C,2008,NLD,Netherlands,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,4339436609,4339436609,True
C,2008,NGA,Nigeria,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,759554728,0,759554728,True
C,2008,NGA,Nigeria,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,294829030,294829030,True
C,2008,RUS,Russian Federation,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,18589772248,0,18589772248,True
C,2008,RUS,Russian Federation,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,10429042541,10429042541,True
C,2008,SAU,Saudi Arabia,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,9346545817,0,9346545817,True
C,2008,SAU,Saudi Arabia,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,357527114,357527114,True
C,2008,NLD,Netherlands,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,3078666378,0,3078666378,True
C,2008,NLD,Netherlands,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,3633776001,3633776001,True
C,2008,NGA,Nigeria,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,750781311,0,750781311,True
C,2008,NGA,Nigeria,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,199643114,199643114,True
C,2008,RUS,Russian Federation,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,10521138824,0,10521138824,True
C,2008,RUS,Russian Federation,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,7787222934,7787222934,True
C,2008,SAU,Saudi Arabia,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,5078962615,0,5078962615,True
C,2008,SAU,Saudi Arabia,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,1418910307,0,1418910307,True
C,2008,RUS,Russian Federation,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,56944281207,56944281207,True
C,2008,RUS,Russian Federation,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,4814063435,0,4814063435,True
C,2008,NGA,Nigeria,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,3295115263,3295115263,True
C,2008,NGA,Nigeria,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,445422152,0,445422152,True
C,2008,SAU,Saudi Arabia,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,33938709,33938709,True
C,2008,NLD,Netherlands,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,1557023134,0,1557023134,True
C,2008,SAU,Saudi Arabia,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,415037585,0,415037585,True
C,2008,RUS,Russian Federation,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,618119077,0,618119077,True
C,2008,NGA,Nigeria,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,9747181,9747181,True
C,2008,NGA,Nigeria,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,10560579,0,10560579,True
C,2008,NLD,Netherlands,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,3382563034,3382563034,True
C,2008,NLD,Netherlands,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,1785497569,0,1785497569,True
C,2008,SAU,Saudi Arabia,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,677581380,677581380,True
C,2008,RUS,Russian Federation,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,612769080,612769080,True
C,2008,NLD,Netherlands,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,932832045,0,932832045,True
C,2008,SGP,Singapore,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,14675126093,0,14675126093,True
C,2008,ZAF,South Africa,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,0,5522994977,5522994977,True
C,2008,CHE,Switzerland,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,13938684771,0,13938684771,False
C,2008,CHE,Switzerland,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,15140717103,15140717103,False
C,2008,ARE,United Arab Emirates,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,7624403815,0,7624403815,True
C,2008,ARE,United Arab Emirates,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,502743179,502743179,True
C,2008,CHE,Switzerland,USA,USA,M,TOTAL,All Commodities,0.0,0.0,21724587830,0,21724587830,False
C,2008,CHE,Switzerland,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,19656005792,19656005792,False
C,2008,ARE,United Arab Emirates,USA,USA,M,TOTAL,All Commodities,0.0,0.0,12244200375,0,12244200375,True
C,2008,ARE,United Arab Emirates,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,1230162681,1230162681,True
C,2008,GBR,United Kingdom,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,8629558567,0,8629558567,True
C,2008,GBR,United Kingdom,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,7936358347,7936358347,True
C,2008,USA,USA,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,10925971419,0,10925971419,True
C,2008,USA,USA,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,22428309672,22428309672,True
C,2008,GBR,United Kingdom,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,30156090620,0,30156090620,True
C,2008,GBR,United Kingdom,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,24459915471,24459915471,True
C,2008,CHE,Switzerland,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,4229127253,4229127253,False
C,2008,USA,USA,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,17758479936,0,17758479936,True
C,2008,GBR,United Kingdom,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,5937117088,0,5937117088,True
C,2008,GBR,United Kingdom,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,3005541073,3005541073,True
C,2008,USA,USA,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,32072884601,0,32072884601,True
C,2008,USA,USA,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,32909857685,32909857685,True
C,2008,GBR,United Kingdom,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,14973215456,0,14973215456,True
C,2008,GBR,United Kingdom,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,7054970312,7054970312,True
C,2008,USA,USA,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,339074076152,0,339074076152,True
C,2008,USA,USA,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,260890167238,260890167238,True
C,2008,GBR,United Kingdom,CHN,China,M,TOTAL,All Commodities,0.0,0.0,58220696064,0,58220696064,True
C,2008,GBR,United Kingdom,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,9065641313,9065641313,True
C,2008,USA,USA,CHN,China,M,TOTAL,All Commodities,0.0,0.0,356304560710,0,356304560710,True
C,2008,USA,USA,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,71456411759,71456411759,True
C,2008,GBR,United Kingdom,FRA,France,M,TOTAL,All Commodities,0.0,0.0,45021985670,0,45021985670,True
C,2008,GBR,United Kingdom,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,35571702395,35571702395,True
C,2008,USA,USA,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,29026394285,29026394285,True
C,2008,CHE,Switzerland,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,2284764232,0,2284764232,False
C,2008,ARE,United Arab Emirates,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,2729670730,2729670730,True
C,2008,ARE,United Arab Emirates,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,5644889900,0,5644889900,True
C,2008,CHE,Switzerland,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,5878245254,5878245254,False
C,2008,ARE,United Arab Emirates,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,1431899028,0,1431899028,True
C,2008,ARE,United Arab Emirates,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,310703200,310703200,True
C,2008,CHE,Switzerland,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,137266613,0,137266613,False
C,2008,CHE,Switzerland,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,188158336,188158336,False
C,2008,ARE,United Arab Emirates,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,94266483,0,94266483,True
C,2008,ARE,United Arab Emirates,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,334361963,334361963,True
C,2008,CHE,Switzerland,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,1459122885,0,1459122885,False
C,2008,CHE,Switzerland,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,2937639356,2937639356,False
C,2008,ARE,United Arab Emirates,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,756433027,0,756433027,True
C,2008,ARE,United Arab Emirates,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,406608177,406608177,True
C,2008,CHE,Switzerland,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,521078162,0,521078162,False
C,2008,CHE,Switzerland,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,2284483226,2284483226,False
C,2008,ARE,United Arab Emirates,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,4396066575,0,4396066575,True
C,2008,ARE,United Arab Emirates,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,1481884141,1481884141,True
C,2008,CHE,Switzerland,IND,India,M,TOTAL,All Commodities,0.0,0.0,1024881377,0,1024881377,False
C,2008,CHE,Switzerland,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,14084162010,14084162010,False
C,2008,ARE,United Arab Emirates,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,89595682,89595682,True
C,2008,ARE,United Arab Emirates,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,1351181492,0,1351181492,True
C,2008,CHE,Switzerland,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,6872021121,6872021121,False
C,2008,CHE,Switzerland,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,3617188591,0,3617188591,False
C,2008,ARE,United Arab Emirates,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,383479346,383479346,True
C,2008,ARE,United Arab Emirates,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,3412244876,0,3412244876,True
C,2008,USA,USA,FRA,France,M,TOTAL,All Commodities,0.0,0.0,44886713687,0,44886713687,True
C,2008,CHE,Switzerland,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,716473074,716473074,False
C,2008,ARE,United Arab Emirates,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,380639297,380639297,True
C,2008,ARE,United Arab Emirates,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,1141992646,0,1141992646,True
C,2008,CHE,Switzerland,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,2857731909,2857731909,False
C,2008,CHE,Switzerland,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,682394123,0,682394123,False
C,2008,ARE,United Arab Emirates,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,15242248065,15242248065,True
C,2008,ARE,United Arab Emirates,IND,India,M,TOTAL,All Commodities,0.0,0.0,16873675399,0,16873675399,True
C,2008,CHE,Switzerland,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,785349756,0,785349756,False
C,2008,USA,USA,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,29948924893,29948924893,True
C,2008,GBR,United Kingdom,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,84615733274,0,84615733274,True
C,2008,GBR,United Kingdom,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,53919201011,53919201011,True
C,2008,GBR,United Kingdom,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,4240750768,4240750768,True
C,2008,USA,USA,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,57005380622,0,57005380622,True
C,2008,USA,USA,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,12477994627,12477994627,True
C,2008,GBR,United Kingdom,IND,India,M,TOTAL,All Commodities,0.0,0.0,8661930965,0,8661930965,True
C,2008,GBR,United Kingdom,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,7781273356,7781273356,True
C,2008,USA,USA,IND,India,M,TOTAL,All Commodities,0.0,0.0,26931322410,0,26931322410,True
C,2008,USA,USA,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,18666534232,18666534232,True
C,2008,GBR,United Kingdom,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,5355640590,0,5355640590,True
C,2008,GBR,United Kingdom,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,5358414355,5358414355,True
C,2008,USA,USA,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,16161164311,0,16161164311,True
C,2008,USA,USA,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,28809348199,28809348199,True
C,2008,GBR,United Kingdom,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,14576875986,0,14576875986,True
C,2008,GBR,United Kingdom,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,5721058699,5721058699,True
C,2008,USA,USA,ZAF,South Africa,M,TOTAL,All Commodities,0.0,0.0,10132738456,0,10132738456,True
C,2008,USA,USA,ZAF,South Africa,X,TOTAL,All Commodities,0.0,0.0,0,6494696126,6494696126,True
C,2008,GBR,United Kingdom,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,19332456725,0,19332456725,True
C,2008,GBR,United Kingdom,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,18894843641,18894843641,True
C,2008,GBR,United Kingdom,USA,USA,M,TOTAL,All Commodities,0.0,0.0,63856136866,0,63856136866,True
C,2008,USA,USA,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,53771991748,53771991748,True
C,2008,USA,USA,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,59740052569,0,59740052569,True
C,2008,GBR,United Kingdom,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,4011074128,0,4011074128,True
C,2008,USA,USA,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,15748648780,15748648780,True
C,2008,USA,USA,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,1347550414,0,1347550414,True
C,2008,GBR,United Kingdom,SAU,Saudi Arabia,M,TOTAL,All Commodities,0.0,0.0,1110127612,0,1110127612,True
C,2008,GBR,United Kingdom,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,8998120544,8998120544,True
C,2008,USA,USA,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,21999063566,21999063566,True
C,2008,USA,USA,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,18247547895,0,18247547895,True
C,2008,GBR,United Kingdom,CHE,Switzerland,X,TOTAL,All Commodities,0.0,0.0,0,15386703856,15386703856,True
C,2008,GBR,United Kingdom,CHE,Switzerland,M,TOTAL,All Commodities,0.0,0.0,15695084151,0,15695084151,True
C,2008,USA,USA,ESP,Spain,X,TOTAL,All Commodities,0.0,0.0,0,12283005454,12283005454,True
C,2008,USA,USA,ESP,Spain,M,TOTAL,All Commodities,0.0,0.0,11572987249,0,11572987249,True
C,2008,GBR,United Kingdom,ARE,United Arab Emirates,M,TOTAL,All Commodities,0.0,0.0,1448132023,0,1448132023,True
C,2008,CHE,Switzerland,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,8365612053,0,8365612053,False
C,2008,USA,USA,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,9335368054,9335368054,True
C,2008,GBR,United Kingdom,RUS,Russian Federation,X,TOTAL,All Commodities,0.0,0.0,0,7755204957,7755204957,True
C,2008,USA,USA,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,99758479283,0,99758479283,True
C,2008,USA,USA,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,54672136757,54672136757,True
C,2008,GBR,United Kingdom,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,6575336143,0,6575336143,True
C,2008,GBR,United Kingdom,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,7593468463,7593468463,True
C,2008,USA,USA,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,6706328751,0,6706328751,True
C,2008,USA,USA,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,21631616621,21631616621,True
C,2008,GBR,United Kingdom,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,26867922835,0,26867922835,True
C,2008,GBR,United Kingdom,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,17546641396,17546641396,True
C,2008,USA,USA,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,37492843241,0,37492843241,True
C,2008,USA,USA,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,15478024288,15478024288,True
C,2008,GBR,United Kingdom,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,20709057593,0,20709057593,True
C,2008,GBR,United Kingdom,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,7096362635,7096362635,True
C,2008,USA,USA,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,143351759163,0,143351759163,True
C,2008,USA,USA,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,66573421903,66573421903,True
C,2008,GBR,United Kingdom,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,6799894854,0,6799894854,True
C,2008,GBR,United Kingdom,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,4473025789,4473025789,True
C,2008,USA,USA,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,49823393852,0,49823393852,True
C,2008,GBR,United Kingdom,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,14356025553,0,14356025553,True
C,2008,USA,USA,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,4101984676,4101984676,True
C,2008,USA,USA,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,39217292437,0,39217292437,True
C,2008,GBR,United Kingdom,NGA,Nigeria,X,TOTAL,All Commodities,0.0,0.0,0,2665074182,2665074182,True
C,2008,GBR,United Kingdom,NGA,Nigeria,M,TOTAL,All Commodities,0.0,0.0,1644949170,0,1644949170,True
C,2008,USA,USA,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,40220700872,40220700872,True
C,2008,USA,USA,RUS,Russian Federation,M,TOTAL,All Commodities,0.0,0.0,27931764911,0,27931764911,True
C,2008,USA,USA,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,21813287951,0,21813287951,True
C,2008,GBR,United Kingdom,NLD,Netherlands,M,TOTAL,All Commodities,0.0,0.0,47943911476,0,47943911476,True
C,2008,USA,USA,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,151524799085,151524799085,True
C,2008,USA,USA,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,218066232793,0,218066232793,True
C,2008,GBR,United Kingdom,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,1578318219,1578318219,True
C,2008,GBR,United Kingdom,MEX,Mexico,M,TOTAL,All Commodities,0.0,0.0,2746079897,0,2746079897,True
C,2008,USA,USA,KOR,Rep. of Korea,X,TOTAL,All Commodities,0.0,0.0,0,34806587291,34806587291,True
C,2008,GBR,United Kingdom,NLD,Netherlands,X,TOTAL,All Commodities,0.0,0.0,0,36450545786,36450545786,True
C,2008,SGP,Singapore,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,932945702,932945702,True
C,2008,ARE,United Arab Emirates,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,6793251,6793251,True
C,2008,CHE,Switzerland,MEX,Mexico,X,TOTAL,All Commodities,0.0,0.0,0,1203138359,1203138359,False
C,2008,SGP,Singapore,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,6597246149,6597246149,True
C,2008,ZAF,South Africa,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,0,3556168203,3556168203,True
C,2008,ZAF,South Africa,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,4905860391,4905860391,True
C,2008,IND,India,USA,USA,M,TOTAL,All Commodities,0.0,0.0,24487129830,0,24487129830,True
C,2008,IND,India,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,21407124636,21407124636,True
C,2008,SGP,Singapore,USA,USA,M,TOTAL,All Commodities,0.0,0.0,37919089287,0,37919089287,True
C,2008,SGP,Singapore,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,24169856162,24169856162,True
C,2008,ZAF,South Africa,USA,USA,M,TOTAL,All Commodities,0.0,0.0,0,7037955357,7037955357,True
C,2008,ZAF,South Africa,USA,USA,X,TOTAL,All Commodities,0.0,0.0,0,7987445929,7987445929,True
C,2008,ESP,Spain,AUS,Australia,M,TOTAL,All Commodities,0.0,0.0,1154114787,0,1154114787,False
C,2008,ESP,Spain,AUS,Australia,X,TOTAL,All Commodities,0.0,0.0,0,1529697863,1529697863,False
C,2008,ESP,Spain,BEL,Belgium,M,TOTAL,All Commodities,0.0,0.0,10523924134,0,10523924134,False
C,2008,ESP,Spain,BEL,Belgium,X,TOTAL,All Commodities,0.0,0.0,0,8352097349,8352097349,False
C,2008,ESP,Spain,BRA,Brazil,M,TOTAL,All Commodities,0.0,0.0,4623305562,0,4623305562,False
C,2008,SGP,Singapore,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,4884624208,0,4884624208,True
C,2008,ESP,Spain,BRA,Brazil,X,TOTAL,All Commodities,0.0,0.0,0,2421439071,2421439071,False
C,2008,ESP,Spain,CAN,Canada,X,TOTAL,All Commodities,0.0,0.0,0,1228807082,1228807082,False
C,2008,ESP,Spain,CHN,China,M,TOTAL,All Commodities,0.0,0.0,30277926691,0,30277926691,False
C,2008,ESP,Spain,CHN,China,X,TOTAL,All Commodities,0.0,0.0,0,3176305236,3176305236,False
C,2008,ESP,Spain,FRA,France,M,TOTAL,All Commodities,0.0,0.0,46500143781,0,46500143781,False
C,2008,ESP,Spain,FRA,France,X,TOTAL,All Commodities,0.0,0.0,0,50890644977,50890644977,False
C,2008,ESP,Spain,DEU,Germany,M,TOTAL,All Commodities,0.0,0.0,58374722642,0,58374722642,False
C,2008,ESP,Spain,DEU,Germany,X,TOTAL,All Commodities,0.0,0.0,0,29357782000,29357782000,False
C,2008,ESP,Spain,HKG,"China, Hong Kong SAR",M,TOTAL,All Commodities,0.0,0.0,683999598,0,683999598,False
C,2008,ESP,Spain,HKG,"China, Hong Kong SAR",X,TOTAL,All Commodities,0.0,0.0,0,853819970,853819970,False
C,2008,ESP,Spain,ITA,Italy,M,TOTAL,All Commodities,0.0,0.0,32187489434,0,32187489434,False
C,2008,ESP,Spain,ITA,Italy,X,TOTAL,All Commodities,0.0,0.0,0,22393743402,22393743402,False
C,2008,ESP,Spain,JPN,Japan,M,TOTAL,All Commodities,0.0,0.0,7566182206,0,7566182206,False
C,2008,ESP,Spain,JPN,Japan,X,TOTAL,All Commodities,0.0,0.0,0,2150616342,2150616342,False
C,2008,ESP,Spain,KOR,Rep. of Korea,M,TOTAL,All Commodities,0.0,0.0,3974342523,0,3974342523,False
C,2008,ESP,Spain,CAN,Canada,M,TOTAL,All Commodities,0.0,0.0,2093203541,0,2093203541,False
C,2008,IND,India,GBR,United Kingdom,X,TOTAL,All Commodities,0.0,0.0,0,6597520820,6597520820,True
C,2008,IND,India,GBR,United Kingdom,M,TOTAL,All Commodities,0.0,0.0,6216829075,0,6216829075,True
C,2008,ZAF,South Africa,ARE,United Arab Emirates,X,TOTAL,All Commodities,0.0,0.0,0,769901821,769901821,True
C,2008,ZAF,South Africa,SAU,Saudi Arabia,X,TOTAL,All Commodities,0.0,0.0,0,331630585,331630585,True
C,2008,SGP,Singapore,IND,India,M,TOTAL,All Commodities,0.0,0.0,8492524371,0,8492524371,True
C,2008,SGP,Singapore,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,12478593688,12478593688,True
C,2008,ZAF,South Africa,IND,India,M,TOTAL,All Commodities,0.0,0.0,0,2261934847,2261934847,True
C,2008,ZAF,South Africa,IND,India,X,TOTAL,All Commodities,0.0,0.0,0,2279521966,2279521966,True
C,2008,IND,India,SGP,Singapore,M,TOTAL,All Commodities,0.0,0.0,8304750689,0,8304750689,True
C,2008,IND,India,SGP,Singapore,X,TOTAL,All Commodities,0.0,0.0,0,8853899608,8853899608,True
