typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9495685987",,"9495685987","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"24664397544","24664397544","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1997786322",,"1997786322","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3047856152","3047856152","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10024387991",,"10024387991","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"24375011482","24375011482","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3294012918",,"3294012918","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"628256785","628256785","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","12295674150",,"12295674150","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4230972357","4230972357","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1143351734",,"1143351734","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"392448414","392448414","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10259743284",,"10259743284","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"12493561579","12493561579","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7939579791",,"7939579791","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"268416069","268416069","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2507835095",,"2507835095","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4274052364","4274052364","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","554845248",,"554845248","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"865497","865497","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7281531772",,"7281531772","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"10407938175","10407938175","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4693397600",,"4693397600","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"474428060","474428060","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2096345589",,"2096345589","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2821352511","2821352511","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","479469912",,"479469912","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"287997266","287997266","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","375479136",,"375479136","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","484","MEX","Mexico","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"25809632","25809632","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","351207777",,"351207777","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3936547744","3936547744","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4438054988",,"4438054988","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"53240893689","53240893689","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1178608407",,"1178608407","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"571208447","571208447","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","566","NGA","Nigeria","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2764043916",,"2764043916","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","566","NGA","Nigeria","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4453404509","4453404509","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","566","NGA","Nigeria","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4129007",,"4129007","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","566","NGA","Nigeria","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"109539482","109539482","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","566","NGA","Nigeria","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","538134",,"538134","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","566","NGA","Nigeria","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"143850313","143850313","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","643","RUS","Russian Federation","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18590129336",,"18590129336","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"7480992224","7480992224","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","643","RUS","Russian Federation","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","78513402",,"78513402","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","643","RUS","Russian Federation","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"186940","186940","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","643","RUS","Russian Federation","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","900651792",,"900651792","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","643","RUS","Russian Federation","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"17450155","17450155","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3150532072",,"3150532072","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2215883511","2215883511","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","864336676",,"864336676","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"140458","140458","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","68755349",,"68755349","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"297668027","297668027","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4357224405",,"4357224405","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2277173810","2277173810","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2377303432",,"2377303432","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"9068482275","9068482275","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2143334813",,"2143334813","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5406299079","5406299079","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3931032647",,"3931032647","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","699","IND","India","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1771499281","1771499281","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3547626379",,"3547626379","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3859084505","3859084505","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","513755380",,"513755380","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"215810408","215810408","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","331879438",,"331879438","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2008169356","2008169356","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","583971397",,"583971397","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","702","SGP","Singapore","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2197527280","2197527280","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1651954476",,"1651954476","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2271550238","2271550238","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","487419304",,"487419304","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1858174588","1858174588","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","473346534",,"473346534","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"45771961","45771961","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","400143700",,"400143700","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","710","ZAF","South Africa","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"306875050","306875050","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","9329575096",,"9329575096","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"16716277508","16716277508","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","305104525",,"305104525","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2830075071","2830075071","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3040630832",,"3040630832","0","true","false",
"C","A","20100101","2010","52","2010","643","RUS","Russian Federation","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4047244779","4047244779","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1206097774",,"1206097774","0","true","false",
"C","A","20100101","2010","52","2010","682","SAU","Saudi Arabia","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"356167645","356167645","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","M","Import","757","CHE","Switzerland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2809142598",,"2809142598","0","true","false",
"C","A","20100101","2010","52","2010","528","NLD","Netherlands","X","Export","757","CHE","Switzerland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"7156074458","7156074458","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","M","Import","757","CHE","Switzerland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","199316498",,"199316498","0","true","false",
"C","A","20100101","2010","52","2010","566","NGA","Nigeria","X","Export","757","CHE","Switzerland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"102220992","102220992","0","true","false",
